COUNTY,count_1990_,count_1990_H,count_1990_L,count_1990_M,count_1990_VH,count_1990_VL,count_1991_,count_1991_H,count_1991_L,count_1991_M,count_1991_VH,count_1991_VL,count_1992_,count_1992_H,count_1992_L,count_1992_M,count_1992_VH,count_1992_VL,count_1993_,count_1993_H,count_1993_L,count_1993_M,count_1993_VH,count_1993_VL,count_1994_,count_1994_H,count_1994_L,count_1994_M,count_1994_VH,count_1994_VL,count_1995_,count_1995_H,count_1995_L,count_1995_M,count_1995_VH,count_1995_VL,count_1996_,count_1996_H,count_1996_L,count_1996_M,count_1996_VH,count_1996_VL,count_1997_,count_1997_H,count_1997_L,count_1997_M,count_1997_VH,count_1997_VL,count_1998_,count_1998_H,count_1998_L,count_1998_M,count_1998_VH,count_1998_VL,count_1999_,count_1999_H,count_1999_L,count_1999_M,count_1999_VH,count_1999_VL,count_2000_,count_2000_H,count_2000_L,count_2000_M,count_2000_VH,count_2000_VL,count_2001_,count_2001_H,count_2001_L,count_2001_M,count_2001_VH,count_2001_VL,count_2002_,count_2002_H,count_2002_L,count_2002_M,count_2002_VH,count_2002_VL,count_2003_,count_2003_H,count_2003_L,count_2003_M,count_2003_VH,count_2003_VL,count_2004_,count_2004_H,count_2004_L,count_2004_M,count_2004_VH,count_2004_VL,count_2005_,count_2005_H,count_2005_L,count_2005_M,count_2005_VH,count_2005_VL,count_2006_,count_2006_H,count_2006_L,count_2006_M,count_2006_VH,count_2006_VL,count_2007_,count_2007_H,count_2007_L,count_2007_M,count_2007_VH,count_2007_VL,count_2008_,count_2008_H,count_2008_L,count_2008_M,count_2008_VH,count_2008_VL,count_2009_,count_2009_H,count_2009_L,count_2009_M,count_2009_VH,count_2009_VL,count_2010_,count_2010_H,count_2010_L,count_2010_M,count_2010_VH,count_2010_VL,count_2011_,count_2011_H,count_2011_L,count_2011_M,count_2011_VH,count_2011_VL,count_2012_,count_2012_H,count_2012_L,count_2012_M,count_2012_VH,count_2012_VL,count_2013_,count_2013_H,count_2013_L,count_2013_M,count_2013_VH,count_2013_VL,count_2014_,count_2014_H,count_2014_L,count_2014_M,count_2014_VH,count_2014_VL,count_2015_,count_2015_H,count_2015_L,count_2015_M,count_2015_VH,count_2015_VL,count_2016_,count_2016_H,count_2016_L,count_2016_M,count_2016_VH,count_2016_VL,count_2017_,count_2017_H,count_2017_L,count_2017_M,count_2017_VH,count_2017_VL,count_2018_,count_2018_H,count_2018_L,count_2018_M,count_2018_VH,count_2018_VL,count_2019_,count_2019_H,count_2019_L,count_2019_M,count_2019_VH,count_2019_VL,1990_,1990_H,1990_L,1990_M,1990_VH,1990_VL,1991_,1991_H,1991_L,1991_M,1991_VH,1991_VL,1992_,1992_H,1992_L,1992_M,1992_VH,1992_VL,1993_,1993_H,1993_L,1993_M,1993_VH,1993_VL,1994_,1994_H,1994_L,1994_M,1994_VH,1994_VL,1995_,1995_H,1995_L,1995_M,1995_VH,1995_VL,1996_,1996_H,1996_L,1996_M,1996_VH,1996_VL,1997_,1997_H,1997_L,1997_M,1997_VH,1997_VL,1998_,1998_H,1998_L,1998_M,1998_VH,1998_VL,1999_,1999_H,1999_L,1999_M,1999_VH,1999_VL,2000_,2000_H,2000_L,2000_M,2000_VH,2000_VL,2001_,2001_H,2001_L,2001_M,2001_VH,2001_VL,2002_,2002_H,2002_L,2002_M,2002_VH,2002_VL,2003_,2003_H,2003_L,2003_M,2003_VH,2003_VL,2004_,2004_H,2004_L,2004_M,2004_VH,2004_VL,2005_,2005_H,2005_L,2005_M,2005_VH,2005_VL,2006_,2006_H,2006_L,2006_M,2006_VH,2006_VL,2007_,2007_H,2007_L,2007_M,2007_VH,2007_VL,2008_,2008_H,2008_L,2008_M,2008_VH,2008_VL,2009_,2009_H,2009_L,2009_M,2009_VH,2009_VL,2010_,2010_H,2010_L,2010_M,2010_VH,2010_VL,2011_,2011_H,2011_L,2011_M,2011_VH,2011_VL,2012_,2012_H,2012_L,2012_M,2012_VH,2012_VL,2013_,2013_H,2013_L,2013_M,2013_VH,2013_VL,2014_,2014_H,2014_L,2014_M,2014_VH,2014_VL,2015_,2015_H,2015_L,2015_M,2015_VH,2015_VL,2016_,2016_H,2016_L,2016_M,2016_VH,2016_VL,2017_,2017_H,2017_L,2017_M,2017_VH,2017_VL,2018_,2018_H,2018_L,2018_M,2018_VH,2018_VL,2019_,2019_H,2019_L,2019_M,2019_VH,2019_VL
MARTIN,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,0,3,0,0,0,1,0,3,0,0,4,2,0,3,0,0,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,59.0,0.0,52.0,0.0,0.0,0,0.0,0.0,45.0,95.0,0.0,0,65.0,26.0,48.0,0.0,0.0,0,0.0,0.0,51.0,92.0,0.0,0,0.0,0.0,0.0,85.0,0.0,0,66.0,0.0,46.5,0.0,0.0,0,75.0,0.0,0.0,111.0,0.0,0,0.0,26.0,0.0,111.0,0.0,0,69.5,20.0,0.0,86.0,0.0,0,72.0,15.0,53.5,111.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
MASON,0,26,17,37,172,1,0,30,22,52,213,2,3,28,20,44,221,0,2,28,15,43,166,1,1,14,8,15,99,0,0,15,2,13,73,0,0,11,3,25,80,0,4,32,25,48,159,0,0,31,18,42,134,0,0,26,15,26,111,0,0,6,4,15,54,0,1,17,7,26,69,0,0,15,5,20,54,0,0,20,6,15,55,0,1,11,9,18,76,0,0,18,8,11,61,0,0,23,8,23,88,0,0,12,4,11,60,0,0,18,4,17,66,0,0,4,3,6,33,0,1,16,9,11,57,0,0,3,2,6,19,0,0,17,5,16,44,0,1,14,4,11,53,0,2,18,9,29,68,0,0,12,4,11,42,0,1,12,7,22,43,0,0,10,7,20,30,0,0,10,2,8,18,0,1,13,0,7,25,0,0,70.5,23.0,46.0,167.5,6.0,0,66.0,23.0,43.5,168.0,5.0,80,68.5,21.0,45.0,155.0,0.0,80,66.5,21.0,41.0,150.5,6.0,80,69.0,20.5,47.0,178.0,0.0,0,66.0,24.0,50.0,179.0,0.0,0,65.0,22.0,44.0,165.5,0.0,80,70.5,20.0,44.5,166.0,0.0,0,70.0,18.5,39.0,150.0,0.0,0,72.5,20.0,40.5,146.0,0.0,0,66.5,23.5,34.0,144.5,0,80,71.0,21.0,40.5,189.0,0,0,67.0,24.0,42.5,141.5,0.0,0,65.5,16.5,50.0,151.0,0,80,73.0,24.0,41.0,158.5,0,0,69.0,24.5,46.0,150.0,0,0,71.0,18.5,43.0,166.0,0,0,66.0,23.0,50.0,142.0,0.0,0,66.5,17.5,44.0,137.0,0,0,71.0,21.0,45.5,160.0,0,80,66.0,25.0,39.0,163.0,0.0,0,70.0,25.5,45.5,120.0,0.0,0,68.0,14.0,47.5,186.0,0,80,73.5,20.0,44.0,149.0,0,80,68.5,21.0,44.0,156.0,0,0,68.5,18.5,51.0,175.5,0,80,70.0,26.0,44.5,135.0,0.0,0,67.0,21.0,41.0,133.5,0,0,68.5,12.5,45.5,152.0,0,80,70.0,0.0,49.0,149.0,0
MCCRACKEN,0,3,2,2,7,0,0,0,1,4,11,1,1,2,2,1,37,0,0,2,0,1,11,0,0,1,1,2,11,0,0,0,0,0,6,0,0,2,1,1,5,0,0,1,2,2,1,0,0,4,0,0,5,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,65.0,14.0,49.5,153.0,0.0,0,0.0,16.0,49.5,154.0,5.0,80,69.0,12.0,42.0,173.0,0.0,0,67.0,0.0,48.0,161.0,0.0,0,77.0,8.0,47.0,131.0,0.0,0,0.0,0.0,0.0,132.5,0.0,0,75.0,26.0,47.0,201.0,0.0,0,72.0,24.5,48.5,201.0,0.0,0,70.0,0.0,0.0,115.0,0.0,0,0.0,21.0,49.0,201.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,8.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,195.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,238.0,0,0,73.0,0.0,32.0,150.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,59.0,0.0,0.0,204.0,0,0,0.0,23.0,0.0,199.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,73.0,9.0,40.0,0.0,0,0,72.0,21.0,51.0,0.0,0,0,0.0,0.0,0.0,0.0,0
MCCREARY,0,0,0,1,1,0,0,0,0,1,2,0,0,2,0,1,1,0,0,0,2,1,5,0,0,1,0,1,4,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,29.0,291.0,0.0,0,0.0,0.0,46.0,113.0,0.0,0,68.0,0.0,31.0,221.0,0.0,0,0.0,11.0,48.0,97.0,0.0,0,68.0,0.0,53.0,326.0,0.0,0,0.0,0.0,56.0,210.0,0.0,0,61.0,0.0,0.0,86.0,0.0,0,72.0,0.0,0.0,120.0,0.0,0,0.0,0.0,0.0,387.0,0.0,0,70.0,0.0,0.0,0.0,0.0,0,59.0,0.0,48.0,329.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,39.0,274.0,0.0,0,0.0,0.0,0.0,0.0,0,0,71.0,0.0,0.0,91.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
MCLEAN,0,4,0,0,28,0,0,6,4,8,28,0,0,5,3,12,58,0,2,9,1,3,37,0,0,2,1,3,27,0,0,9,1,5,42,0,0,0,1,4,13,0,0,1,0,2,17,0,0,3,1,4,26,0,0,2,1,5,21,0,0,2,0,0,11,0,0,2,1,2,17,0,0,3,0,0,10,0,0,1,0,2,6,0,0,0,1,0,9,0,0,8,0,4,30,0,1,1,1,4,7,0,0,3,1,4,18,0,0,0,0,2,15,0,0,1,0,1,17,0,0,2,0,0,13,0,0,1,0,3,27,0,0,3,0,0,6,0,0,0,1,1,22,0,0,0,0,0,14,0,0,2,0,1,8,0,0,0,0,2,6,0,0,1,0,1,4,0,0,1,0,1,4,0,0,0,0,0,5,0,0,64.0,0.0,0.0,192.0,0.0,0,69.5,19.5,46.5,201.0,0.0,0,71.0,22.0,46.0,177.0,0.0,80,71.0,21.0,47.0,146.0,0.0,0,72.0,25.0,47.0,172.0,0.0,0,75.0,20.0,45.0,180.0,0.0,0,0.0,13.0,48.5,177.0,0.0,0,59.0,0.0,47.5,181.0,0.0,0,73.0,21.0,47.5,181.0,0.0,0,63.5,17.0,39.0,201.0,0.0,0,69.5,0.0,0.0,160.0,0,0,72.0,13.0,50.0,206.0,0,0,65.0,0.0,0.0,171.0,0.0,0,74.0,0.0,50.5,134.0,0,0,0.0,27.0,0.0,128.0,0,0,73.5,0.0,50.0,186.5,0,80,67.0,19.0,37.5,126.0,0,0,72.0,25.0,48.5,147.5,0.0,0,0.0,0.0,51.5,141.0,0,0,68.0,0.0,51.0,157.0,0,0,70.0,0.0,0.0,136.0,0.0,0,75.0,0.0,47.0,149.0,0.0,0,68.0,0.0,0.0,226.0,0,0,0.0,23.0,30.0,178.0,0,0,0.0,0.0,0.0,285.5,0,0,68.0,0.0,55.0,141.5,0,0,0.0,0.0,46.5,148.0,0.0,0,66.0,0.0,52.0,186.0,0,0,63.0,0.0,51.0,148.5,0,0,0.0,0.0,0.0,130.0,0
MEADE,1,14,20,32,61,2,0,20,23,32,59,5,0,34,39,46,88,6,1,22,13,31,43,1,0,14,13,19,49,1,0,15,11,26,57,0,0,13,19,33,45,0,0,21,28,42,46,5,0,13,25,26,51,2,0,21,13,28,41,2,1,8,8,7,12,1,0,8,3,10,16,1,0,7,5,5,11,0,0,5,3,10,12,0,0,4,2,3,9,1,0,1,1,2,8,0,1,5,3,8,10,0,0,4,1,7,14,1,0,5,2,12,14,0,0,3,3,5,9,0,0,7,4,2,11,0,0,7,3,3,6,0,0,3,4,5,10,0,0,4,4,3,4,0,0,2,0,1,47,0,1,2,2,7,6,0,0,3,2,0,7,0,0,5,3,4,5,0,0,6,0,2,5,0,0,4,3,2,2,0,80,69.0,18.5,44.5,150.0,4.0,0,71.0,17.0,42.0,152.0,3.0,0,67.0,16.0,43.5,140.5,4.5,80,65.0,22.0,41.0,143.0,6.0,0,71.0,17.0,39.0,120.0,3.0,0,69.0,18.0,41.5,136.0,0.0,0,65.0,20.0,45.0,110.0,0.0,0,67.0,15.5,43.0,138.5,6.0,0,70.0,17.0,40.0,125.0,6.0,0,66.0,18.0,45.5,142.0,4.5,80,64.5,17.0,48.0,126.0,3,0,70.0,24.0,43.5,103.5,1,0,66.0,21.0,44.0,109.0,0.0,0,66.0,13.0,45.5,135.5,0,0,59.5,12.5,40.0,104.0,6,0,75.0,25.0,36.5,115.0,0,80,70.0,23.0,45.0,107.5,0,0,69.5,25.0,36.0,140.0,4.0,0,70.0,8.5,45.5,107.5,0,0,72.0,16.0,39.0,154.0,0,0,64.0,22.0,39.0,137.0,0.0,0,67.0,18.0,52.0,195.5,0.0,0,74.0,21.5,43.0,120.5,0,0,72.0,20.0,55.0,217.5,0,0,75.5,0.0,34.0,156.0,0,80,75.0,27.0,47.0,172.5,0,0,61.0,23.5,0.0,201.0,0.0,0,65.0,22.0,44.5,180.0,0,0,67.0,0.0,39.5,203.0,0,0,65.5,10.0,40.0,168.5,0
MENIFEE,0,5,4,4,49,0,0,9,5,2,34,0,0,5,5,7,49,1,0,2,4,4,12,0,0,1,0,0,11,0,0,2,0,1,9,0,1,1,0,1,19,0,0,2,6,1,24,0,0,3,0,2,13,0,0,10,3,4,30,0,0,3,2,1,11,0,0,1,1,0,5,0,1,0,2,1,7,0,0,1,1,0,22,0,0,4,0,2,10,0,0,0,1,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,72.0,17.5,47.0,260.0,0.0,0,66.0,17.0,51.0,220.5,0.0,0,63.0,19.0,48.0,195.0,3.0,0,70.5,16.0,35.0,165.5,0.0,0,69.0,0.0,0.0,202.0,0.0,0,72.0,0.0,34.0,184.0,0.0,80,70.0,0.0,50.0,209.0,0.0,0,75.5,18.5,53.0,205.5,0.0,0,74.0,0.0,50.5,227.0,0.0,0,66.0,26.0,37.0,170.0,0.0,0,60.0,10.5,45.0,135.0,0,0,58.0,10.0,0.0,155.0,0,80,0.0,22.5,47.0,251.0,0.0,0,73.0,19.0,0.0,170.0,0,0,64.5,0.0,41.0,176.5,0,0,0.0,12.0,0.0,260.0,0,0,0.0,0.0,0.0,227.0,0,0,0.0,0.0,0.0,199.0,0.0,0,0.0,0.0,0.0,177.0,0,0,0.0,0.0,0.0,182.0,0,0,0.0,0.0,0.0,191.5,0.0,0,0.0,0.0,0.0,274.0,0.0,0,0.0,25.0,0.0,151.0,0,0,0.0,20.0,0.0,165.0,0,0,73.0,0.0,0.0,221.0,0,0,0.0,0.0,0.0,0.0,0,0,66.0,0.0,0.0,144.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,204.5,0,0,0.0,0.0,0.0,0.0,0
MERCER,0,8,8,15,138,0,0,18,17,27,265,2,0,22,17,28,297,2,1,10,10,22,217,0,2,14,7,11,164,0,0,6,6,10,119,1,1,10,2,10,124,0,0,12,20,25,210,1,0,15,12,16,228,0,1,11,8,21,163,0,1,4,2,5,62,0,1,7,1,7,73,0,0,5,0,3,60,0,0,4,1,4,72,1,0,7,3,3,84,0,0,0,0,2,39,0,0,2,0,2,43,0,0,5,1,2,36,0,0,2,0,1,27,0,0,1,0,0,31,0,0,5,0,3,52,0,0,4,0,1,41,0,0,1,1,2,53,0,0,2,0,2,42,0,1,4,2,1,79,0,0,1,0,3,16,0,0,0,0,2,22,0,0,1,0,1,24,0,0,0,0,0,4,0,0,0,1,2,12,0,0,64.5,18.0,41.0,284.0,0.0,0,66.5,19.0,42.0,267.0,1.5,0,70.0,22.0,41.5,321.0,6.0,80,65.0,18.5,43.0,299.0,0.0,80,66.0,21.0,37.0,281.5,0.0,0,70.0,11.5,39.5,254.0,4.0,80,63.0,17.0,50.5,228.5,0.0,0,67.5,21.0,43.0,265.0,6.0,0,70.0,20.5,44.0,297.5,0.0,80,66.0,22.5,41.0,298.0,0.0,80,71.0,18.0,47.0,334.0,0,80,75.0,23.0,44.0,291.0,0,0,64.0,0.0,34.0,307.5,0.0,0,71.5,27.0,45.0,272.5,1,0,73.0,26.0,39.0,274.5,0,0,0.0,0.0,35.5,374.0,0,0,69.5,0.0,32.5,328.0,0,0,71.0,13.0,31.0,331.0,0.0,0,64.0,0.0,48.0,255.0,0,0,65.0,0.0,0.0,331.0,0,0,63.0,0.0,38.0,282.5,0.0,0,63.0,0.0,39.0,335.0,0.0,0,74.0,12.0,47.0,388.0,0,0,70.5,0.0,41.5,451.0,0,80,64.5,15.0,44.0,314.0,0,0,73.0,0.0,48.0,345.0,0,0,0.0,0.0,47.0,340.0,0.0,0,75.0,0.0,54.0,332.0,0,0,0.0,0.0,0.0,304.0,0,0,0.0,21.0,44.5,213.5,0
METCALFE,0,9,4,14,45,0,0,5,6,7,59,1,0,12,8,15,52,0,0,9,8,13,41,0,0,3,4,2,33,0,1,3,0,6,28,0,0,3,8,4,29,0,0,9,7,17,48,0,0,7,6,15,42,2,0,8,5,7,30,0,1,5,5,2,20,0,0,1,3,0,4,0,0,2,3,3,9,0,0,2,0,1,1,0,0,2,2,1,7,0,0,2,2,5,9,0,0,1,4,4,8,2,0,2,1,2,4,0,0,3,2,2,15,1,0,0,1,6,24,0,0,2,8,5,16,0,1,3,2,3,10,0,0,6,2,8,24,0,0,2,6,7,11,0,0,5,1,1,13,0,1,0,1,1,10,0,0,3,0,4,24,0,0,8,2,7,43,1,0,2,1,6,19,0,0,8,1,8,32,0,0,71.0,21.5,44.0,198.0,0.0,0,68.0,17.0,40.0,192.0,4.0,0,69.5,20.5,49.0,162.0,0.0,0,67.0,22.5,43.0,192.0,0.0,0,67.0,17.0,43.0,180.0,0.0,80,75.0,0.0,48.5,178.5,0.0,0,63.0,22.5,40.5,169.0,0.0,0,71.0,15.0,42.0,184.5,0.0,0,67.0,16.5,37.0,171.0,6.0,0,73.0,19.0,54.0,166.5,0.0,80,76.0,18.0,46.5,201.0,0,0,60.0,20.0,0.0,134.5,0,0,70.5,7.0,52.0,157.0,0.0,0,71.5,0.0,40.0,160.0,0,0,70.0,23.5,32.0,173.0,0,0,70.0,12.5,44.0,151.0,0,0,64.0,13.0,36.0,152.0,5,0,68.5,24.0,35.0,168.0,0.0,0,67.0,17.5,48.0,153.0,5,0,0.0,18.0,41.0,210.0,0,0,77.5,13.0,45.0,159.5,0.0,80,65.0,16.0,53.0,184.5,0.0,0,70.5,20.0,46.5,143.0,0,0,69.0,20.5,39.0,144.0,0,0,71.0,9.0,37.0,145.0,0,80,0.0,15.0,41.0,175.5,0,0,63.0,0.0,50.5,207.0,0.0,0,65.5,8.0,50.0,224.0,3,0,71.0,26.0,46.5,122.0,0,0,68.0,23.0,40.0,168.0,0
MONROE,0,4,5,8,27,0,0,4,8,2,30,3,1,4,4,7,31,0,0,4,13,4,30,2,1,0,2,4,31,0,0,2,3,2,15,0,0,2,0,1,11,0,0,10,5,3,40,1,0,5,7,8,28,0,0,4,4,5,36,0,1,2,3,1,20,0,0,4,1,0,13,0,0,3,0,1,14,0,0,0,0,1,20,0,0,6,0,1,75,0,0,15,4,13,91,0,0,0,0,0,11,0,0,0,1,0,14,0,0,2,1,3,21,0,0,3,2,6,22,0,1,4,0,6,27,0,0,2,0,3,23,0,0,5,0,5,18,0,0,6,0,12,28,0,0,5,0,6,12,0,0,1,0,3,12,0,1,1,1,3,11,0,0,2,0,1,4,0,0,0,1,1,3,0,0,0,0,3,33,0,0,62.0,24.0,43.5,169.0,0.0,0,75.0,16.0,39.5,158.5,3.0,80,71.0,22.5,35.0,204.0,0.0,0,66.5,11.0,31.0,184.0,6.0,80,0.0,23.5,46.0,196.0,0.0,0,69.5,16.0,42.5,154.0,0.0,0,65.0,0.0,42.0,194.0,0.0,0,73.0,17.0,32.0,177.0,4.0,0,72.0,17.0,40.0,133.5,0.0,0,75.0,15.0,41.0,261.0,0.0,80,77.0,22.0,51.0,214.0,0,0,66.0,16.0,0.0,214.0,0,0,74.0,0.0,34.0,424.5,0.0,0,0.0,0.0,43.0,157.0,0,0,67.5,0.0,53.0,141.0,0,0,72.0,25.0,51.0,117.0,0,0,0.0,0.0,0.0,184.0,0,0,0.0,25.0,0.0,165.0,0.0,0,67.0,27.0,46.0,157.0,0,0,68.0,14.5,50.5,165.5,0,80,64.5,0.0,49.5,225.0,0.0,0,68.5,0.0,43.0,149.0,0.0,0,65.0,0.0,50.0,180.0,0,0,62.0,0.0,43.0,116.5,0,0,71.0,0.0,43.0,149.5,0,0,79.0,0.0,30.0,139.0,0,80,66.0,27.0,38.0,168.0,0.0,0,64.5,0.0,53.0,168.0,0,0,0.0,18.0,35.0,258.0,0,0,0.0,0.0,46.0,211.0,0
MONTGOMERY,0,37,36,46,139,1,1,38,26,45,183,2,0,46,28,57,168,2,2,44,23,43,146,1,1,25,21,33,111,1,0,30,13,37,102,1,0,25,20,35,93,1,1,42,25,62,157,0,2,25,24,47,129,0,1,30,37,44,136,1,0,14,11,21,70,0,0,19,5,15,80,0,0,9,6,16,54,0,0,13,2,18,38,0,0,26,2,11,57,0,1,9,6,15,44,0,0,13,7,13,37,0,1,9,1,11,23,0,0,14,5,13,46,0,0,21,2,14,56,0,1,12,3,7,22,0,0,5,0,3,35,0,0,9,0,9,32,0,0,8,5,9,28,1,0,10,0,3,34,0,0,8,6,7,30,0,2,2,0,3,8,0,0,2,0,3,16,0,0,6,0,5,20,0,0,0,0,0,6,0,0,67.0,19.0,40.0,149.0,6.0,80,66.0,22.5,47.0,148.0,5.0,0,67.0,21.0,42.0,152.0,6.0,80,66.0,18.0,46.0,139.5,6.0,80,67.0,18.0,45.0,156.0,2.0,0,70.0,21.0,43.0,159.0,3.0,0,64.0,22.0,48.0,135.0,3.0,80,71.5,24.0,42.5,143.0,0.0,80,69.0,16.5,44.0,152.0,0.0,80,66.5,19.0,42.5,149.0,5.0,0,71.5,20.0,42.0,135.0,0,0,68.0,24.0,46.0,135.5,0,0,63.0,18.0,44.5,136.5,0.0,0,65.0,19.5,48.5,141.5,0,0,64.0,23.5,43.0,149.0,0,80,67.0,21.5,42.0,122.0,0,0,66.0,25.0,47.0,164.0,0,80,70.0,22.0,51.0,162.0,0.0,0,66.0,20.0,50.0,134.5,0,0,69.0,21.5,44.0,132.5,0,80,70.0,25.0,50.0,133.0,0.0,0,76.0,0.0,44.0,133.0,0.0,0,70.0,0.0,47.0,139.5,0,0,72.0,17.0,42.0,113.5,2,0,70.5,0.0,43.0,135.0,0,0,72.0,19.0,43.0,133.5,0,80,68.5,0.0,42.0,112.0,0.0,0,71.5,0.0,44.0,250.5,0,0,59.5,0.0,46.0,125.5,0,0,0.0,0.0,0.0,178.0,0
