COUNTY,count_1990_,count_1990_H,count_1990_L,count_1990_M,count_1990_VL,count_1991_,count_1991_H,count_1991_L,count_1991_M,count_1991_VL,count_1992_,count_1992_H,count_1992_L,count_1992_M,count_1992_VL,count_1993_,count_1993_H,count_1993_L,count_1993_M,count_1993_VL,count_1994_,count_1994_H,count_1994_L,count_1994_M,count_1994_VL,count_1995_,count_1995_H,count_1995_L,count_1995_M,count_1995_VL,count_1996_,count_1996_H,count_1996_L,count_1996_M,count_1996_VL,count_1997_,count_1997_H,count_1997_L,count_1997_M,count_1997_VL,count_1998_,count_1998_H,count_1998_L,count_1998_M,count_1998_VL,count_1999_,count_1999_H,count_1999_L,count_1999_M,count_1999_VL,count_2000_,count_2000_H,count_2000_L,count_2000_M,count_2000_VL,count_2001_,count_2001_H,count_2001_L,count_2001_M,count_2001_VL,count_2002_,count_2002_H,count_2002_L,count_2002_M,count_2002_VL,count_2003_,count_2003_H,count_2003_L,count_2003_M,count_2003_VL,count_2004_,count_2004_H,count_2004_L,count_2004_M,count_2004_VL,count_2005_,count_2005_H,count_2005_L,count_2005_M,count_2005_VL,count_2006_,count_2006_H,count_2006_L,count_2006_M,count_2006_VL,count_2007_,count_2007_H,count_2007_L,count_2007_M,count_2007_VL,count_2008_,count_2008_H,count_2008_L,count_2008_M,count_2008_VL,count_2009_,count_2009_H,count_2009_L,count_2009_M,count_2009_VL,count_2010_,count_2010_H,count_2010_L,count_2010_M,count_2010_VL,count_2011_,count_2011_H,count_2011_L,count_2011_M,count_2011_VL,count_2012_,count_2012_H,count_2012_L,count_2012_M,count_2012_VL,count_2013_,count_2013_H,count_2013_L,count_2013_M,count_2013_VL,count_2014_,count_2014_H,count_2014_L,count_2014_M,count_2014_VL,count_2015_,count_2015_H,count_2015_L,count_2015_M,count_2015_VL,count_2016_,count_2016_H,count_2016_L,count_2016_M,count_2016_VL,count_2017_,count_2017_H,count_2017_L,count_2017_M,count_2017_VL,count_2018_,count_2018_H,count_2018_L,count_2018_M,count_2018_VL,count_2019_,count_2019_H,count_2019_L,count_2019_M,count_2019_VL,1990_,1990_H,1990_L,1990_M,1990_VL,1991_,1991_H,1991_L,1991_M,1991_VL,1992_,1992_H,1992_L,1992_M,1992_VL,1993_,1993_H,1993_L,1993_M,1993_VL,1994_,1994_H,1994_L,1994_M,1994_VL,1995_,1995_H,1995_L,1995_M,1995_VL,1996_,1996_H,1996_L,1996_M,1996_VL,1997_,1997_H,1997_L,1997_M,1997_VL,1998_,1998_H,1998_L,1998_M,1998_VL,1999_,1999_H,1999_L,1999_M,1999_VL,2000_,2000_H,2000_L,2000_M,2000_VL,2001_,2001_H,2001_L,2001_M,2001_VL,2002_,2002_H,2002_L,2002_M,2002_VL,2003_,2003_H,2003_L,2003_M,2003_VL,2004_,2004_H,2004_L,2004_M,2004_VL,2005_,2005_H,2005_L,2005_M,2005_VL,2006_,2006_H,2006_L,2006_M,2006_VL,2007_,2007_H,2007_L,2007_M,2007_VL,2008_,2008_H,2008_L,2008_M,2008_VL,2009_,2009_H,2009_L,2009_M,2009_VL,2010_,2010_H,2010_L,2010_M,2010_VL,2011_,2011_H,2011_L,2011_M,2011_VL,2012_,2012_H,2012_L,2012_M,2012_VL,2013_,2013_H,2013_L,2013_M,2013_VL,2014_,2014_H,2014_L,2014_M,2014_VL,2015_,2015_H,2015_L,2015_M,2015_VL,2016_,2016_H,2016_L,2016_M,2016_VL,2017_,2017_H,2017_L,2017_M,2017_VL,2018_,2018_H,2018_L,2018_M,2018_VL,2019_,2019_H,2019_L,2019_M,2019_VL
MCLEAN,0,3,2,2,0,0,0,5,0,2,0,1,1,1,0,0,4,9,2,2,1,5,5,3,8,0,2,2,6,1,0,2,0,0,0,1,2,8,5,3,0,1,2,0,1,0,12,2,5,0,0,16,2,5,0,0,2,0,1,0,0,4,2,1,0,0,14,4,6,0,0,2,5,1,0,0,1,2,2,0,0,6,3,4,0,0,5,3,9,1,1,12,1,2,3,0,3,1,2,1,0,0,1,1,2,0,8,6,7,0,0,1,7,2,1,0,0,5,0,0,0,0,6,2,1,0,0,2,1,0,0,3,1,2,0,0,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0,201.0,14.5,36.0,0.0,0,0.0,25.0,0.0,6.5,0,120.0,11.0,37.0,0.0,0,178.0,21.0,36.5,8.0,10,141.0,19.0,42.0,7.0,0,82.5,15.5,52.5,8.0,0,88.0,0.0,0.0,0.0,10,89.5,17.5,42.0,8.0,0,72.0,15.0,0.0,8.0,0,193.0,27.0,58.0,0.0,0,167.5,26.5,40.0,0.0,0,79.5,0.0,53.0,0.0,0,165.0,21.0,33.0,0.0,0,122.0,18.0,52.0,0.0,0,181.0,15.0,54.0,0.0,0,155.0,15.5,41.0,0.0,0,155.5,15.0,55.0,0.0,0,66.0,20.0,47.0,9.0,10,216.0,18.0,37.0,7.0,0,217.0,27.0,44.5,9.0,0,0.0,26.0,51.0,5.5,0,237.5,22.0,37.0,0.0,0,69.0,25.0,44.5,6.0,0,0.0,16.0,0.0,0.0,0,0.0,16.0,38.5,3.0,0,0.0,29.0,54.0,0.0,0,161.0,29.0,43.5,0.0,0,106.0,22.5,33.0,0.0,0,0.0,25.0,35.0,0.0,10,0.0,0.0,0.0,0.0
MEADE,2,9,40,24,19,1,12,27,8,16,4,14,37,39,17,3,10,31,21,26,1,21,32,16,15,1,24,48,27,12,2,23,42,17,9,6,21,45,19,11,0,28,40,32,8,4,19,55,23,4,0,15,29,15,5,0,24,25,25,3,3,23,34,20,12,1,15,27,34,12,1,15,16,10,4,1,11,28,24,9,5,19,54,34,6,0,28,64,42,7,1,32,44,58,8,2,47,35,48,9,0,82,20,45,6,2,47,40,35,4,6,58,70,69,19,2,45,38,25,13,5,42,65,54,5,2,24,49,33,7,2,54,46,55,3,2,42,85,48,8,4,23,35,33,4,2,27,56,37,15,10,89.0,18.0,46.0,7.0,10,104.0,18.0,38.0,6.0,10,80.5,20.0,40.0,7.0,10,87.0,16.0,49.0,6.0,10,110.0,17.5,42.5,6.0,10,81.0,18.0,39.0,7.0,10,120.0,18.0,40.0,6.0,10,97.0,19.0,41.0,8.0,0,85.5,20.5,45.0,6.5,10,89.0,19.0,37.0,8.0,0,107.0,19.0,41.0,7.0,0,82.5,22.0,46.0,9.0,10,88.0,21.0,45.0,7.0,10,98.0,19.0,39.0,5.5,10,127.0,17.0,40.5,6.5,10,75.0,18.0,41.0,7.0,10,78.0,21.0,43.0,5.5,0,98.0,20.0,42.0,7.0,10,95.5,18.5,43.5,8.0,10,107.0,21.0,40.0,7.0,0,114.0,19.5,44.0,9.0,10,103.0,20.0,39.0,8.5,10,80.0,20.5,48.0,8.0,10,112.0,17.0,47.0,8.0,10,79.0,16.0,42.0,9.0,10,96.5,18.0,39.0,8.0,10,98.5,20.0,45.0,6.0,10,92.0,21.0,44.5,6.5,10,84.0,19.0,41.0,6.5,10,94.0,19.5,39.0,6.0
MENIFEE,0,1,0,0,0,0,0,2,0,6,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,4,2,0,1,0,7,1,0,0,1,3,3,2,0,0,0,0,1,0,3,10,2,2,0,1,2,5,3,1,4,4,1,2,0,4,7,4,3,1,0,0,0,0,0,2,3,2,1,0,0,9,2,2,2,5,5,4,1,0,4,3,4,1,0,2,2,1,0,1,5,16,4,0,0,8,8,5,4,3,13,16,9,4,1,2,8,2,0,0,12,10,9,2,0,154.0,0.0,0.0,0.0,0,0.0,17.0,0.0,6.0,0,0.0,18.0,0.0,7.0,0,0.0,14.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,18.0,38.0,0.0,0,0.0,17.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0,103.0,19.0,0.0,0.0,0,157.0,26.5,50.0,0.0,10,0.0,15.0,52.0,0.0,0,295.0,19.0,42.0,6.5,0,0.0,0.0,0.0,6.0,0,106.0,22.0,44.0,4.5,0,84.0,21.0,47.0,6.0,10,129.0,14.0,36.0,6.0,0,109.5,24.0,46.5,7.0,10,0.0,0.0,0.0,0.0,0,112.0,20.0,37.5,8.0,0,0.0,23.0,35.5,7.0,10,237.0,25.0,33.5,8.0,0,131.0,28.0,46.0,8.0,0,215.5,19.0,33.0,0.0,10,118.0,22.0,40.0,0.0,0,117.0,17.0,49.0,7.5,10,114.0,19.5,46.0,8.5,10,104.0,19.5,46.5,0.0,0,145.5,20.5,51.0,7.0
MERCER,0,13,4,4,2,0,27,11,8,1,1,37,14,11,1,2,29,13,5,9,0,40,8,11,5,0,39,17,13,1,0,39,14,3,1,0,20,10,7,0,0,9,6,6,0,1,13,4,4,0,0,36,13,13,1,0,30,21,17,0,1,71,11,28,1,0,37,13,13,2,0,40,6,12,0,2,43,11,11,4,1,27,9,16,0,0,47,12,12,0,2,63,14,18,2,0,83,15,12,0,0,75,21,20,1,2,59,10,8,1,2,59,18,14,0,3,86,14,9,1,2,64,24,15,6,0,58,11,10,0,4,45,18,12,1,3,32,31,23,9,0,58,10,6,3,1,56,20,27,12,0,145.0,22.0,45.5,7.5,0,212.0,21.0,34.5,8.0,10,189.0,19.5,43.0,9.0,10,323.0,15.0,48.0,6.0,0,201.5,26.0,37.0,7.0,0,183.0,21.0,43.0,1.0,0,218.0,18.5,38.0,9.0,0,129.5,18.5,42.0,0.0,0,142.0,19.5,38.5,0.0,10,236.0,26.0,47.5,0.0,0,193.0,20.0,48.0,8.0,0,179.5,21.0,39.0,0.0,10,245.0,21.0,43.5,8.0,0,247.0,25.0,48.0,5.0,0,217.5,19.0,46.0,0.0,10,284.0,21.0,42.0,8.5,10,199.0,25.0,42.0,0.0,0,204.0,22.5,49.0,0.0,10,286.0,16.5,50.5,8.5,0,219.0,19.0,41.0,0.0,0,228.0,20.0,42.0,5.0,10,264.0,20.0,49.5,9.0,10,216.0,20.0,46.5,0.0,10,259.0,22.0,49.0,9.0,10,302.5,22.0,43.0,8.0,0,316.5,17.0,43.5,0.0,10,199.0,17.5,41.5,8.0,10,128.5,20.0,45.0,7.0,0,168.5,22.5,35.5,8.0,10,216.0,19.0,47.0,7.0
METCALFE,0,6,16,10,5,0,1,4,3,4,1,9,3,5,0,0,6,8,3,0,0,6,5,4,4,0,6,6,5,0,0,6,13,6,0,1,4,9,7,2,1,5,3,3,3,1,12,6,7,3,0,13,6,6,0,1,11,12,14,4,1,10,7,7,2,1,20,7,15,5,0,30,39,30,12,1,25,30,22,6,1,27,14,15,1,0,49,21,30,3,1,41,23,21,4,0,23,12,16,3,2,8,17,5,1,0,19,13,13,0,0,11,16,8,1,1,15,5,9,2,1,7,11,7,3,0,15,23,18,2,2,27,11,18,2,0,36,19,34,0,0,48,25,60,3,4,31,43,52,4,0,77.5,18.0,42.0,7.0,0,130.0,21.0,49.0,2.5,10,82.0,22.0,39.0,0.0,0,75.0,20.5,49.0,0.0,0,177.5,19.0,45.0,8.0,0,118.5,22.5,37.0,0.0,0,116.5,21.0,41.5,0.0,10,139.0,25.0,39.0,6.5,10,75.0,24.0,43.0,7.0,10,143.5,22.0,44.0,7.0,0,105.0,16.5,44.5,0.0,10,89.0,24.5,38.5,7.5,10,115.5,25.0,44.0,5.0,10,95.5,15.0,53.0,7.0,0,92.0,21.0,44.5,8.0,10,119.0,19.0,42.5,8.5,10,96.0,22.0,45.0,6.0,0,106.0,23.0,43.0,8.0,10,142.0,18.0,40.0,6.5,0,91.0,24.0,47.5,4.0,10,110.0,21.0,43.0,6.0,0,121.0,23.0,43.0,0.0,0,102.0,24.0,43.0,6.0,10,132.0,28.0,47.0,6.5,10,84.0,21.0,43.0,6.0,0,213.0,19.0,37.5,9.0,10,101.0,17.0,41.0,5.0,0,93.5,22.0,41.5,0.0,0,86.5,24.0,44.0,7.0,10,100.0,17.0,44.0,8.0
MONROE,0,7,4,5,0,0,2,5,2,1,0,3,4,3,4,0,2,3,2,0,0,1,0,1,0,0,2,9,7,1,0,3,11,3,0,0,14,20,21,0,0,8,16,9,3,0,8,11,6,2,0,4,6,6,1,0,18,12,15,0,2,39,12,24,1,0,25,2,11,0,0,11,1,8,0,0,35,8,24,1,0,80,28,66,1,1,56,28,28,1,1,150,41,71,7,0,106,15,33,0,0,66,23,28,1,0,60,22,34,0,1,73,27,35,1,3,50,23,27,3,1,49,27,33,0,0,41,8,22,0,2,56,49,47,3,1,55,31,49,5,0,39,27,26,1,1,25,28,50,1,0,115.0,26.5,40.0,0.0,0,131.0,25.0,46.5,2.0,0,299.0,24.0,33.0,5.5,0,101.0,14.0,44.5,0.0,0,133.0,0.0,49.0,0.0,0,68.5,21.0,36.0,8.0,0,131.0,21.0,39.0,0.0,0,96.0,22.5,41.0,0.0,0,86.0,20.0,46.0,6.0,0,117.5,21.0,53.5,8.0,0,93.5,19.5,43.0,7.0,0,98.0,24.0,39.0,0.0,10,89.0,23.0,46.0,5.0,0,101.0,15.0,48.0,0.0,0,71.0,29.0,52.0,0.0,0,112.0,17.0,40.5,4.0,0,94.0,23.0,48.0,9.0,10,91.0,20.0,50.0,9.0,10,122.0,22.0,44.0,8.0,0,123.0,22.0,44.0,0.0,0,100.0,25.0,48.5,4.0,0,108.5,20.0,46.0,0.0,10,95.0,20.0,46.0,9.0,10,107.0,23.0,48.0,8.0,10,92.0,24.0,41.0,0.0,0,98.0,24.5,48.5,0.0,10,94.0,22.0,41.0,6.0,10,99.0,21.0,47.0,8.0,0,97.0,22.0,42.5,8.0,10,92.0,23.0,48.0,9.0
MONTGOMERY,1,5,13,11,2,0,14,4,6,5,1,12,19,27,4,0,17,20,20,16,0,17,18,9,3,0,14,10,12,1,1,13,10,10,0,2,13,24,17,4,0,21,7,14,1,1,16,11,19,0,0,42,5,24,3,1,53,39,46,8,4,19,41,49,9,3,30,21,28,8,0,9,7,3,0,1,38,54,40,4,0,56,59,34,6,2,46,27,34,5,0,73,27,45,3,1,54,23,35,2,1,20,12,14,0,0,27,22,17,6,0,32,11,18,3,1,29,23,15,3,1,19,15,13,3,0,49,18,33,1,1,10,12,14,4,1,16,18,13,1,0,16,8,15,2,2,25,21,25,10,10,94.0,17.0,42.0,8.5,0,97.5,22.5,47.5,5.0,10,87.5,17.0,44.0,8.0,0,95.0,17.0,44.0,6.5,0,81.0,19.5,34.0,7.0,0,100.5,20.5,44.5,7.0,10,95.0,20.0,37.5,0.0,10,84.0,18.0,40.0,4.5,0,115.0,23.0,40.5,8.0,10,96.0,22.0,49.0,0.0,0,101.5,26.0,49.0,5.0,10,93.0,18.0,46.0,8.0,10,87.0,22.0,44.0,9.0,10,83.5,20.0,45.0,6.0,0,105.0,24.0,36.0,0.0,10,112.5,18.0,43.0,8.5,0,90.0,18.0,40.5,6.0,10,114.5,17.0,47.0,9.0,0,104.0,22.0,43.0,8.0,10,92.0,22.0,48.0,5.0,10,104.5,22.5,38.0,0.0,0,94.0,20.0,48.0,6.0,0,106.5,23.0,40.5,7.0,10,100.0,22.0,42.0,8.0,10,96.0,20.0,43.0,5.0,0,89.0,24.0,48.0,7.0,10,123.0,20.0,42.0,8.0,10,98.0,19.5,44.0,7.0,0,95.5,19.0,45.0,8.5,10,116.0,21.0,45.0,6.0
MORGAN,1,0,6,3,3,0,1,3,2,3,0,5,3,0,0,1,1,7,4,6,0,1,1,1,1,0,1,1,6,0,0,0,2,0,0,0,1,3,0,0,0,1,0,1,0,0,4,3,1,1,0,1,5,4,0,1,8,10,7,0,1,1,3,2,1,1,23,28,6,7,2,7,2,0,0,3,15,12,7,3,1,24,37,16,13,1,13,6,3,1,0,45,10,12,1,0,21,28,13,1,0,10,12,12,0,2,18,10,10,0,1,12,20,10,2,2,13,10,7,7,0,3,15,10,1,0,12,28,15,3,0,5,7,9,3,2,12,8,6,3,0,3,3,7,0,1,26,11,4,3,10,0.0,23.0,37.0,8.0,0,63.0,22.0,47.5,4.0,0,355.0,16.0,0.0,0.0,10,81.0,22.0,39.5,8.5,0,157.0,12.0,50.0,7.0,0,197.0,29.0,42.0,0.0,0,0.0,21.5,0.0,0.0,0,84.0,23.0,0.0,0.0,0,84.0,0.0,45.0,0.0,0,77.0,19.0,58.0,9.0,0,275.0,25.0,40.5,0.0,10,120.5,18.5,37.0,0.0,10,109.0,24.0,36.0,8.0,10,96.0,20.0,48.5,5.0,10,101.0,14.5,0.0,0.0,10,198.0,21.5,46.0,6.0,10,181.0,18.0,48.5,6.0,10,110.0,20.0,42.0,3.0,0,121.0,18.0,43.0,9.0,0,183.0,19.0,39.0,5.0,0,120.5,17.5,42.0,0.0,10,164.5,24.5,43.5,0.0,10,154.5,16.5,39.5,7.5,10,114.0,17.0,39.0,6.0,0,69.0,18.0,44.5,6.0,0,87.0,20.0,37.0,7.0,0,136.0,21.0,54.0,5.0,10,73.5,20.0,54.0,8.0,0,174.0,13.0,42.0,0.0,10,120.5,20.0,45.0,6.0
MUHLENBERG,0,1,12,7,0,0,7,12,8,4,0,4,12,7,0,0,2,12,8,1,4,10,31,24,13,0,14,21,22,3,1,19,19,15,3,1,3,12,4,4,0,8,3,5,0,0,6,13,10,0,1,13,9,5,3,0,10,12,12,1,2,9,10,9,4,0,8,6,10,2,0,7,7,5,0,0,3,1,3,5,1,5,15,8,5,6,33,84,53,28,0,5,19,8,1,2,11,52,15,6,0,5,10,12,1,1,8,7,11,5,1,3,7,6,3,1,5,16,7,4,0,7,22,12,3,0,16,36,12,0,1,2,20,6,5,5,11,24,17,4,0,12,8,9,4,1,4,31,14,6,0,77.0,19.5,33.0,0.0,0,83.0,16.0,47.5,8.5,0,123.5,19.5,38.0,0.0,0,98.5,17.5,52.5,8.0,10,115.0,19.0,42.0,7.0,0,93.0,23.0,42.0,9.0,10,92.0,20.0,41.0,9.0,10,86.0,16.5,46.5,7.0,0,99.5,23.0,36.0,0.0,0,113.0,18.0,37.5,0.0,10,100.0,15.0,43.0,6.0,0,134.0,25.0,36.0,8.0,10,92.0,16.5,37.0,6.5,0,73.5,18.5,44.0,7.5,0,96.0,15.0,43.0,0.0,0,82.0,19.0,49.0,8.0,10,127.0,18.0,41.0,4.0,10,105.0,18.5,41.0,8.0,0,108.0,21.0,51.5,9.0,10,85.0,20.0,46.0,8.0,0,132.0,24.0,41.0,7.0,10,84.0,23.0,39.0,7.0,10,84.0,15.0,41.5,2.0,10,90.0,19.0,40.0,9.0,0,135.0,20.0,43.0,7.0,0,115.0,19.5,39.5,0.0,10,231.5,22.0,34.5,4.0,10,87.0,22.0,44.0,7.5,0,112.0,17.0,42.0,6.0,10,86.0,18.0,47.5,6.5
NELSON,1,14,18,11,5,0,12,22,14,1,0,8,14,10,5,0,18,17,13,11,0,17,20,11,8,5,10,18,13,4,2,15,20,11,6,2,9,19,9,3,2,22,12,3,4,0,0,16,4,11,0,17,18,8,7,1,23,26,17,3,7,101,64,45,36,3,37,15,13,6,2,42,43,25,14,0,21,22,33,4,2,32,21,26,8,4,74,36,51,5,2,75,31,57,5,1,73,65,43,9,3,72,39,38,6,2,62,37,26,2,2,66,40,44,1,4,55,62,39,16,2,53,43,38,5,1,57,54,43,4,1,21,34,22,1,0,63,51,47,10,2,28,40,35,9,2,44,51,28,13,10,89.5,17.5,38.0,5.0,0,177.0,21.0,34.5,2.0,0,122.5,17.5,41.5,6.0,0,177.0,22.0,41.0,3.0,0,145.0,18.5,41.0,5.5,10,81.0,15.0,40.0,7.5,10,103.0,19.5,43.0,8.5,10,110.0,18.0,38.0,7.0,10,103.0,14.5,44.0,5.0,0,0.0,16.5,46.5,7.0,0,122.0,20.5,49.0,6.0,10,153.0,19.0,42.0,5.0,10,131.0,18.0,48.0,5.0,10,101.0,16.0,42.0,6.5,10,97.0,18.0,45.0,7.0,0,117.0,23.0,43.0,7.0,10,98.0,21.0,42.5,5.5,10,118.0,21.0,42.0,7.0,10,111.0,23.0,43.0,4.0,10,119.0,19.0,42.0,7.0,10,132.5,18.0,42.0,7.5,10,137.0,21.0,43.0,5.5,10,110.0,23.0,42.0,3.0,10,130.0,18.5,41.0,6.5,10,128.0,20.0,42.0,9.0,10,123.0,20.0,43.0,9.0,10,147.0,20.0,41.5,1.0,0,113.0,22.0,40.0,6.5,10,162.5,16.5,42.0,6.0,10,126.0,20.0,43.5,7.0
NICHOLAS,0,6,2,8,0,0,1,1,0,0,0,17,2,0,3,0,8,5,12,0,0,1,8,5,0,0,2,7,4,1,0,3,0,2,1,0,3,5,7,0,0,3,12,8,0,0,5,2,1,0,0,5,2,2,0,0,6,3,5,0,0,5,1,3,0,0,6,0,1,0,0,1,3,0,0,0,12,6,11,1,0,5,2,3,0,0,9,3,7,0,0,16,5,3,0,0,5,5,3,1,0,11,5,5,0,0,16,0,9,0,0,7,3,1,0,1,0,3,3,2,0,5,6,3,1,0,4,4,2,0,0,17,5,3,0,0,6,7,7,0,0,0,0,0,0,1,4,2,6,0,0,150.0,24.0,48.0,0.0,0,111.0,26.0,0.0,0.0,0,129.0,16.5,0.0,5.0,0,311.0,18.0,45.0,0.0,0,72.0,18.0,40.0,0.0,0,82.5,15.0,39.0,4.0,0,153.0,0.0,33.0,6.0,0,89.0,26.0,44.0,0.0,0,86.0,22.5,38.5,0.0,0,125.0,18.0,36.0,0.0,0,183.0,25.0,37.5,0.0,0,187.5,28.0,35.0,0.0,0,358.0,18.0,42.0,0.0,0,103.5,0.0,34.0,0.0,0,245.0,19.0,0.0,0.0,0,95.0,23.0,36.0,8.0,0,222.0,13.0,38.0,0.0,0,221.0,23.0,43.0,0.0,0,93.5,26.0,52.0,0.0,0,1362.0,25.0,34.0,9.0,0,202.0,20.0,42.0,0.0,0,147.0,0.0,48.0,0.0,0,785.0,26.0,41.0,0.0,10,0.0,12.0,35.0,7.0,0,111.0,22.5,39.0,8.0,0,1496.5,23.0,48.5,0.0,0,203.0,23.0,47.0,0.0,0,135.0,15.0,37.0,0.0,0,0.0,0.0,0.0,0.0,10,177.0,25.0,44.5,0.0
OHIO,1,1,11,0,2,0,1,2,3,3,0,0,2,0,2,0,2,0,1,1,4,2,4,4,4,0,2,8,5,7,1,0,8,2,5,0,0,5,1,0,0,0,4,2,0,0,3,2,0,0,0,7,7,11,4,1,8,11,5,7,1,17,21,12,13,1,3,27,14,11,2,21,8,14,7,1,3,24,7,3,1,3,10,5,2,4,17,28,14,3,2,25,33,30,4,0,15,21,14,3,0,2,7,8,6,0,6,26,14,4,2,31,13,6,8,0,9,18,7,12,2,4,14,8,8,0,5,5,5,1,2,3,16,4,5,1,6,19,4,10,2,6,18,8,5,2,10,17,12,5,10,70.0,16.0,0.0,8.5,0,86.0,17.0,35.0,6.0,0,0.0,18.0,0.0,3.5,0,69.0,0.0,36.0,3.0,10,64.5,16.0,39.5,6.5,0,170.5,22.0,44.0,6.0,10,0.0,20.5,39.5,6.0,0,0.0,21.0,58.0,0.0,0,0.0,17.0,51.5,0.0,0,84.0,26.0,0.0,0.0,0,164.0,24.0,45.0,6.5,10,75.5,20.0,35.0,8.0,10,89.0,21.0,42.5,5.0,10,84.0,19.0,43.0,4.0,10,109.0,16.0,46.0,4.0,10,78.0,19.0,37.0,8.0,10,96.0,19.5,45.0,5.0,10,83.0,23.0,44.5,8.0,10,79.0,19.0,39.0,6.0,0,106.0,21.0,42.5,8.0,0,98.5,20.0,42.5,5.5,0,68.5,19.0,44.5,7.5,10,122.0,17.0,43.0,7.0,0,95.0,16.5,42.0,7.0,10,73.0,19.0,38.0,7.0,0,81.0,28.0,42.0,8.0,10,146.0,14.5,37.5,6.0,10,107.5,15.0,40.0,5.5,10,68.5,17.5,42.0,7.0,10,99.5,18.0,36.5,6.0
OLDHAM,1,12,23,20,9,4,6,8,10,4,2,32,12,19,6,0,13,20,12,15,0,10,14,5,5,0,7,15,16,9,2,3,18,9,4,1,11,24,13,0,1,19,22,16,4,2,17,45,10,17,0,1,10,6,0,1,3,8,3,1,0,5,2,2,3,0,5,6,6,0,6,18,21,11,7,1,10,8,4,3,0,17,11,4,3,0,15,15,8,3,1,15,25,8,6,1,13,13,10,5,4,10,15,7,1,0,16,10,12,5,0,13,13,13,8,2,12,10,3,4,3,9,10,5,5,1,8,6,5,7,1,6,8,4,3,0,6,9,5,6,0,5,13,10,2,1,5,13,6,6,10,124.0,18.0,42.0,7.0,10,93.0,20.5,44.5,5.5,10,88.5,21.0,45.0,7.0,0,83.0,17.0,45.5,8.0,0,125.0,22.5,38.0,4.0,0,72.0,15.0,40.0,6.0,10,75.0,19.5,38.0,5.0,10,78.0,23.0,42.0,0.0,10,118.0,17.0,45.5,7.5,10,125.0,17.0,42.0,7.0,0,174.0,19.0,42.5,0.0,10,108.0,19.5,34.0,7.0,0,106.0,26.5,52.5,7.0,0,111.0,17.0,38.0,0.0,10,127.5,16.0,37.0,8.0,10,138.0,19.0,44.0,8.0,0,141.0,20.0,50.0,8.0,0,102.0,21.0,43.0,6.0,10,85.0,17.0,46.5,7.0,10,118.0,22.0,43.0,6.0,10,139.0,16.0,36.0,8.0,0,234.0,20.5,47.0,7.0,0,104.0,19.0,46.0,4.5,10,88.0,20.0,35.0,5.5,10,105.0,18.5,45.0,8.0,10,118.0,17.5,50.0,7.0,10,87.0,20.5,47.0,6.0,0,77.0,18.0,44.0,6.0,0,93.0,15.0,44.5,8.0,10,75.0,15.0,44.0,5.5
OWEN,1,3,0,1,0,0,4,1,2,0,0,3,1,5,0,0,9,3,2,0,1,8,1,2,1,1,2,8,4,0,0,2,0,0,2,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,23,6,12,0,0,5,4,2,1,0,23,10,8,0,0,15,1,1,0,0,5,2,2,0,0,13,10,8,0,0,30,3,14,0,0,9,4,10,0,0,9,1,5,0,2,17,9,16,0,0,16,9,8,1,0,17,14,6,0,0,5,7,7,0,0,13,6,3,2,0,10,5,7,1,0,9,5,4,0,1,13,6,8,0,0,23,8,11,1,10,115.0,0.0,57.0,0.0,0,247.0,26.0,46.5,0.0,0,182.0,14.0,49.0,0.0,0,253.0,20.0,50.0,0.0,10,255.5,11.0,45.5,8.0,10,196.5,22.5,48.0,0.0,0,378.5,0.0,0.0,6.0,0,250.0,0.0,0.0,0.0,0,0.0,18.5,45.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,116.5,28.0,49.0,7.0,0,171.0,21.0,44.5,0.0,0,212.0,22.0,40.5,8.0,0,100.0,22.0,42.0,0.0,0,151.0,11.0,31.0,0.0,0,134.0,26.5,54.0,0.0,0,83.0,25.0,42.5,0.0,0,101.5,24.0,46.5,0.0,0,109.0,23.5,49.0,0.0,0,162.0,27.0,48.0,0.0,10,85.0,20.0,46.0,0.0,0,99.5,18.0,50.5,6.0,0,157.0,18.0,40.5,0.0,0,90.0,24.0,46.0,0.0,0,151.0,15.5,45.0,7.5,0,133.0,21.0,48.0,7.0,0,133.0,23.0,45.0,0.0,10,135.0,18.0,46.5,0.0,0,109.0,20.5,50.0,5.0
